Street Fighter Alpha 3,2002,Fighting,GBA
The Wizard of Oz: Beyond The Yellow Brick Road,2008,Role-Playing,DS
Mobile Suit Gundam Side Story III: Sabakareshi Mono,1997,Shooter,SAT
Ridge Racer DS,2004,Racing,DS
Warriors Orochi 3,2014,Action,PS4
Nancy Drew: The White Wolf of Icicle Creek,2008,Adventure,Wii
Super Street Fighter II,1993,Fighting,GEN
Metal Gear Solid: Peace Walker HD Edition,2011,Action,PS3
Battle Stadium D.O.N,2006,Fighting,PS2
No.1 Muscle Ranking - Kinniku Banzuke Vol. 2: Aratanarugenkai Enochousen!,2000,Sports,PS
Brain Boost: Beta Wave,2005,Puzzle,DS
Power Pro Kun Pocket 9,2006,Sports,DS
Rubik's World,2008,Puzzle,Wii
Gallop & Ride!,2008,Sports,Wii
Shenmue II,2001,Adventure,DC
Major League Baseball 2K8,2008,Sports,PS2
Capcom Classics Collection,2005,Misc,XB
Fugitive Hunter: War on Terror,2003,Shooter,PS2
The Incredible Hulk: Ultimate Destruction,2005,Action,GC
Prince of Persia: The Two Thrones,2005,Action,GC
Ore no Imouto ga Konna ni Kawaii wake ga Nai Portable,2011,Adventure,PSP
Baseball Blast!,2009,Sports,Wii
Pac-Man World 3,2005,Platform,XB
The Walking Dead: Season Two,2014,Adventure,PSV
Harvest Moon: Hero of Leaf Valley,2009,Simulation,PSP
Phantasy Star Online Episode I & II,2003,Role-Playing,XB
F1 2012,2012,Racing,PC
Rayman Raving Rabbids,2007,Misc,DS
Kung-Fu: High Impact,2011,Action,X360
SNK Arcade Classics Vol. 1,2008,Misc,PSP
Darkstalkers Chronicle: The Chaos Tower,2004,Fighting,PSP
NHL 2K10,2009,Sports,X360
Batman Begins,2005,Action,GC
Toy Story Racer,2001,Racing,PS
Yakuza: Ishin,2014,Action,PS4
F1 2011,2011,Racing,PSV
Disney's Donald Duck: Goin' Quackers,2000,Platform,PS
Mobile Suit Gundam: Perfect One Year War,1997,Strategy,PS
Galerians,1999,Adventure,PS
Crash: Twinsanity,2004,Platform,XB
DrumMania,2000,Simulation,PS2
Yu-Gi-Oh! Nightmare Troubadour (US sales),2005,Action,DS
Code:Realize - Sousei no Himegimi,2014,Adventure,PSV
Hoppechan: Tsukutte! Asonde! Punipuni Town!!,2013,Action,3DS
Deus Ex: Mankind Divided,2016,Role-Playing,XOne
Arena Football,2006,Sports,XB
Tamagotchi no Narikiri Channel,2009,Role-Playing,DS
Power Pro Kun Pocket 1+2,2004,Sports,GBA
Rayman Origins,2012,Platform,3DS
Thor: God of Thunder,2011,Action,X360
Medal of Honor: Infiltrator,2003,Shooter,GBA
Risen 2: Dark Waters,2012,Role-Playing,X360
Blazing Dragons,1996,Adventure,PS
Geometry Wars: Galaxies,2007,Shooter,DS
Super Monkey Ball Deluxe,2005,Misc,XB
Shin Megami Tensei: Devil Summoner - Soul Hackers,1999,Role-Playing,PS
Shin Chan: ¡Aventuras de Cine!,2008,Platform,DS
Alien: Isolation,2014,Shooter,PC
High Velocity Bowling,2010,Sports,PS3
Tamagotchi Collection,2011,Misc,DS
Pac-Man Party 3D,2011,Misc,3DS
NewU Fitness First Mind Body Yoga & Pilates Workout,2010,Sports,Wii
Backyard Sports: Sandlot Sluggers,2010,Sports,DS
Turbo Prop Racing,1997,Racing,PS
Barbie Superpack: Secret Agent / Groovy Games,2005,Misc,GBA
Tom Clancy's Ghost Recon,2003,Shooter,GC
Dance Dance Revolution (North America),2001,Simulation,PS
Bakugan Battle Brawlers: Defenders of the Core,2010,Action,X360
Mad Dash Racing,2001,Racing,XB
Dreamworks 2-in-1 Party Pack,2010,Misc,DS
Summon Night 5,2013,Role-Playing,PSP
MotoGP 2: Ultimate Racing Technology,2001,Racing,PS2
Black * Rock Shooter: The Game,2011,Role-Playing,PSP
Travel Games For Dummies,2008,Misc,DS
BMX XXX,2002,Sports,PS2
SafeCracker: The Ultimate Puzzle Adventure,2009,Puzzle,DS
Tiger Woods PGA Tour,2004,Sports,DS
Dragon Ball Z: Idainaru Dragon Ball Densetsu,1995,Fighting,SAT
Sonic Advance & Sonic Pinball Party Combo Pack,2005,Misc,GBA
Boktai: The Sun is in Your Hand,2003,Role-Playing,GBA
Cars: Mater-National Championship,2007,Racing,X360
Making History: The Great War,2010,Strategy,Wii
Drawn to Life Collection,2010,Misc,DS
Guilty Gear X2 #Reload,2004,Fighting,XB
Wizardry VII: Gadeia no Houshu,1995,Role-Playing,PS
Dynasty Warriors 8: Xtreme Legends,2013,Action,PSV
Moshi Monsters: Katsuma Unleashed,2013,Action,DS
Elf: The Movie,2004,Action,GBA
Metal Slug 7,2008,Shooter,DS
MLB SlugFest 20-03,2002,Sports,GC
Tamagotchi no Appare! Niji Venture,2007,Role-Playing,DS
Grabbed by the Ghoulies,2003,Action,XB
Ys: The Oath in Felghana,2010,Role-Playing,PSP
Shadow Hearts: From The New World,2005,Role-Playing,PS2
Mega Man Powered Up,2006,Platform,PSP
CSI: 3 Dimensions of Murder,2007,Adventure,PS2
Barbarian,2002,Fighting,PS2
QuickSpot,2006,Misc,DS
Deception IV: Blood Ties,2014,Action,PSV
Tennis no Oji-Sama: Aim at The Victory!,2002,Sports,GBA
L.A. Rush,2005,Racing,XB
Lunar 2: Eternal Blue(sales but wrong system),1994,Role-Playing,GEN
Where the Wild Things Are,2009,Platform,DS
Pipe Dreams 3D,2001,Puzzle,PS
Derby Stallion Gold,2014,Sports,3DS
Adventure Time: Explore the Dungeon Because I Don't Know!,2013,Action,3DS
Lost Dimension,2014,Role-Playing,PSV
Fox Sports Golf '99,1997,Sports,PS
Jurassic: The Hunted,2009,Shooter,PS2
Power Rangers: Super Legends,2007,Action,PS2
Sakura Wars GB,2000,Adventure,GB
Shining Force CD,1994,Strategy,SCD
Rayman 3,2003,Platform,GBA
Fatal Frame,2001,Action,PS2
The Fifth Element,1998,Action,PS
Kung Fu Panda 2,2011,Action,Wii
Fast Food Panic,2010,Simulation,DS
Diner Dash: Flo on the Go,2009,Puzzle,DS
Adrenalin Misfits,2010,Racing,X360
Okaeri! Chibi-Robo! Happy Richie Oosouji,2009,Adventure,DS
Wild ARMs 4,2005,Role-Playing,PS2
Haunted House,2010,Action,Wii
Ratatouille,2007,Action,GC
G.I. Joe: The Rise of Cobra,2009,Action,PS2
Casper: Spirit Dimensions,2001,Platform,PS2
Super Robot Taisen OG Saga: Endless Frontier (JP sales),2008,Role-Playing,DS
Sengoku Musou 3 Empires,2011,Action,PS3
Dream Pinball 3D,2008,Misc,Wii
Thunder Truck Rally,1997,Racing,PS
Dishonored,2015,Action,XOne
Klonoa: Empire of Dreams,2001,Platform,GBA
G.I. Joe: The Rise of Cobra,2009,Action,PSP
Dragon Age: Origins - Ultimate Edition,2010,Role-Playing,PC
Balloon Pop,2009,Puzzle,DS
Disney Infinity 2.0: Marvel Super Heroes,2015,Action,PSV
Iron & Blood,1996,Fighting,PS
Asphalt: Urban GT 2,2006,Racing,DS
Pinball Hall of Fame: The Gottlieb Collection,2006,Misc,Wii
Second Sight,2004,Adventure,PS2
Spider-Man: Edge of Time,2011,Action,DS
Monster House,2006,Adventure,PS2
Phantom Brave,2004,Role-Playing,PS2
Just Cause,2006,Action,X360
ArmA II,2009,Shooter,PC
Championship Motocross 2001 featuring Ricky Carmichael,2001,Racing,PS
Kenka Banchou 5: Otoko no Housoku,2011,Action,PSP
Legend of the Guardians: The Owls of Ga'Hoole,2010,Action,DS
Doshin the Giant,2002,Simulation,GC
Shrek 2 and Shark Tale 2-in-1 Pack,2005,Misc,GBA
Star Ocean: Blue Sphere,2001,Role-Playing,GB
Mojo!,2003,Puzzle,PS2
Destroy All Humans! Big Willy Unleashed,2008,Action,Wii
Age of Empires: Collector's Edition,2000,Strategy,PC
Ford Racing Off Road,2008,Racing,PSP
Kamen Rider Ryuki,2002,Action,PS
Front Mission Alternative,1997,Strategy,PS
World Championship Poker: Howard Lederer - All In,2006,Misc,PSP
FIFA Soccer 2005,2004,Sports,GC
Cave Story 3D,2011,Platform,3DS
The Orange Box,2007,Shooter,PC
Super Dodgeball Brawlers,2008,Sports,DS
Victorious Boxers: Revolution,2007,Fighting,Wii
Record of Agarest War 2,2010,Role-Playing,PS3
SBK 2011: FIM Superbike World Championship,2011,Racing,PS3
Power Stone,1998,Fighting,DC
Jonny Moseley Mad Trix,2001,Sports,PS2
Monster Lab,2008,Role-Playing,DS
Uta no * Prince-Sama: Repeat,2011,Adventure,PSP
Senran Kagura Burst: Guren no Sh?jo-tachi,2012,Action,3DS
MTV Music Generator 3: This Is the Remix,2004,Misc,PS2
Cake Mania 3,2009,Simulation,DS
.hack//Link,2010,Role-Playing,PSP
Terminator 3: Rise of the Machines,2003,Action,XB
Star Wars: Knights of the Old Republic,2003,Role-Playing,PC
SSX On Tour,2005,Sports,XB
NCAA College Basketball 2K3,2002,Sports,XB
Class of Heroes,2008,Role-Playing,PSP
Yogi Bear: The Video Game,2010,Action,DS
The Legend of Heroes II: Prophecy of the Moonlight Witch,2004,Role-Playing,PSP
Cranium Kabookii,2007,Misc,Wii
Hero's Saga Laevatein Tactics,2008,Role-Playing,DS
Doom,2001,Shooter,GBA
Gundam Breaker 2,2014,Action,PS3
TRINITY: Souls of Zill O'll,2010,Role-Playing,PS3
Mary-Kate and Ashley: Winners Circle,2001,Action,PS
PaRappa The Rapper 2,2001,Misc,PS2
Hexyz Force,2009,Role-Playing,PSP
OutRun 2,2004,Racing,XB
Okami,2012,Action,PS3
Marvel vs. Capcom 2: New Age of Heroes,2000,Fighting,DC
Hitman: Blood Money,2006,Action,XB
Soukaigi,1998,Role-Playing,PS
Naruto Shippuden: Ninja Destiny 3,2006,Fighting,DS
Xevious 3D/G+,1997,Shooter,PS
Pipe Mania,2008,Puzzle,PS2
Gretzky NHL 06,2005,Sports,PSP
Shonen Jump's Shaman King: Master of Spirits,2004,Role-Playing,GBA
PANGYA: Fantasy Golf,2009,Sports,PSP
NFL Blitz 20-03,2002,Sports,XB
Sumikko Gurashi: Omise Hajimerundesu,2015,Action,3DS
Pirates: The Legend of Black Kat,2002,Adventure,PS2
Fur Fighters: Viggo's Revenge,2001,Action,PS2
Krull,1982,Action,2600
Yu-Gi-Oh! Monster Capture GB,2000,Role-Playing,GB
Risen,2009,Role-Playing,PC
Top Spin 3,2008,Action,DS
Zapper: One Wicked Cricket!,2002,Platform,GBA
The Da Vinci Code,2006,Action,PS2
Watch Dogs,2014,Action,WiiU
Mr. Driller: Drill Spirits,2004,Puzzle,DS
Arctic Tale,2007,Adventure,DS
Scooby-Doo! Night of 100 Frights,2003,Platform,XB
MX vs. ATV Reflex,2009,Racing,DS
Anno 1701: Dawn of Discovery,2007,Simulation,DS
Chicken Shoot,2007,Action,DS
Dead to Rights,2002,Shooter,GC
Sphinx and the Cursed Mummy,2003,Action,GC
Cabela's Outdoor Adventures (2009),2009,Sports,PS2
T.R.A.G. - Tactical Rescue Assault Group: Mission of Mercy,1998,Adventure,PS
Naruto RPG 2: Chidori vs Rasengan,2005,Role-Playing,DS
Destruction Derby Raw,2000,Racing,PS
Project V6,1998,Strategy,PS
Farming Simulator 2012,2012,Action,3DS
World Tour Soccer 2003,2002,Sports,PS2
Akiba's Trip,2011,Adventure,PSP
Bravo Air Race,1997,Racing,PS
Onimusha Essentials,2008,Action,PS2
Blazing Angels 2: Secret Missions of WWII,2007,Simulation,X360
Gundam: The Battle Master,1997,Fighting,PS
Spyro: A Hero's Tail,2004,Platform,XB
¡Shin Chan Flipa en colores!,2007,Platform,DS
Just Cause 3,2015,Action,PC
Eternal Poison,2008,Role-Playing,PS2
Lord of the Rings: Tactics,2005,Strategy,PSP
X-Blades,2009,Action,X360
Gretzky NHL 06,2005,Sports,PS2
Gungrave: Overdose,2004,Shooter,PS2
Kidou Senshi Gundam: Shin Gihren no Yabou,2011,Strategy,PSP
How to Train Your Dragon,2010,Action,X360
Your Shape: Fitness Evolved 2013,2012,Action,WiiU
My Fitness Coach: Club,2011,Sports,PS3
NBA ShootOut 2002,2001,Sports,PS
SingStar Vol. 3,2008,Misc,PS3
The Granstream Saga,1997,Role-Playing,PS
Scene It? Bright Lights! Big Screen!,2009,Misc,Wii
Holy Invasion of Privacy Badman! What Did I Do to Deserve This?,2007,Role-Playing,PSP
Micro Machines 64 Turbo,1999,Racing,N64
Bassmasters 2000,1999,Sports,N64
Baldur's Gate: Dark Alliance,2002,Role-Playing,GC
Bio FREAKS,1998,Action,N64
Eternal Eyes,1999,Role-Playing,PS
Injustice: Gods Among Us,2013,Fighting,PSV
Fate/Unlimited Codes,2008,Fighting,PS2
Atari's Greatest Hits: Volume 1,2010,Misc,DS
The Operative: No One Lives Forever,2002,Shooter,PS2
International Cricket 2010,2010,Sports,X360
Epidemic,1995,Shooter,PS
Monster House,2006,Adventure,GC
Dead or Alive 2,2000,Fighting,DC
Buck Fever,2009,Sports,Wii
NCAA Basketball Final Four 97,1997,Sports,PS
Ecco the Dolphin: Defender of the Future,2002,Adventure,PS2
Heroes over Europe,2009,Simulation,X360
The Bombing Islands,1997,Platform,PS
Earth Defense Force 2: Invaders from Planet Space,2011,Action,PSP
Monster Jam,2007,Racing,DS
Robots,2005,Action,DS
Gyakuten Saiban 2,2002,Action,GBA
Godzilla: Save the Earth,2004,Fighting,XB
Skylanders Giants,2012,Action,3DS
Eragon,2006,Action,X360
Micro Machines,2002,Racing,PS2
Detective Barbie: The Mystery Cruise,1999,Adventure,PS
Jim Henson's the Muppets: On With the Show!,2003,Action,GBA
Desire,1997,Adventure,SAT
Valhalla Knights: Eldar Saga,2009,Role-Playing,Wii
Lips: I Love The 80s,2010,Misc,X360
Monster Hunter Diary: Poka Poka Airou Village DX,2015,Action,3DS
Frank Thomas Big Hurt Baseball,1996,Sports,PS
Tim Burton's The Nightmare Before Christmas: The Pumpkin King,2005,Platform,GBA
Power Pro Kun Pocket 8,2005,Sports,DS
Sid Meier's Pirates!,2005,Strategy,XB
Enclave,2002,Adventure,XB
Bottom of the 9th,1996,Sports,PS
Pro Yaky? Spirits 2014,2014,Sports,PS3
Dino Crisis 3,2003,Action,XB
Syberia,2008,Action,DS
Zoobles! Spring to Life!,2011,Misc,DS
NFL Blitz 20-03,2002,Sports,GC
The King of Fighters '94 (CD),1993,Fighting,NG
The Walking Dead: Season Two,2014,Adventure,XOne
Master Jin Jin's IQ Challenge,2006,Misc,DS
The Darkness II,2012,Shooter,PC
Create,2010,Action,X360
Karaoke Revolution Glee: Volume 3,2011,Misc,X360
Barbie Explorer,2001,Platform,PS
Rango: The Video Game,2011,Action,Wii
Disney's Chicken Little,2005,Platform,XB
Power Gig: Rise of the SixString,2010,Misc,PS3
Transformers: Prime,2012,Action,WiiU
Agile Warrior F-111X,1995,Simulation,PS
NCIS,2011,Adventure,X360
Jikkyou Powerful Pro Yakyuu Wii,2007,Sports,Wii
Reality Fighters,2012,Fighting,PSV
Dynasty Warriors 7: Empires,2012,Action,PS3
Cabela's African Safari,2006,Sports,X360
Ben 10 Galactic Racing,2011,Racing,DS
College Hoops 2K8,2007,Sports,PS3
Super Puzzle Fighter II Turbo,1996,Puzzle,PS
Ninjatown,2008,Strategy,DS
Star Wars: Jedi Power Battles,2002,Action,GBA
Ultimate Muscle - The Kinnikuman Legacy: Legends vs New Generation,2002,Fighting,GC
Hard Rock Casino,2007,Misc,PSP
Space Venus starring Morning Musume,2001,Misc,PS2
To Heart,1999,Adventure,PS
Wild ARMs XF,2007,Role-Playing,PSP
Doukyuusei,1995,Adventure,TG16
RockMan & Forte,1998,Platform,SNES
Persona 4: Arena Ultimax,2014,Fighting,PS3
NBA 2K13,2012,Sports,WiiU
Science Papa,2009,Misc,Wii
Yu-Gi-Oh! Nightmare Troubadour (JP sales),2005,Action,DS
MySims Collection,2010,Misc,Wii
Cities: Skylines,2015,Simulation,PC
Football Manager 2012,2011,Sports,PSP
Ape Escape Academy (jp sales),2004,Misc,PSP
FIFA 06 Soccer,2005,Sports,GC
Rayman Arena,2002,Racing,GC
PaRappa The Rapper,2006,Misc,PSP
4x4 EVO 2,2002,Racing,GC
X-Blades,2009,Action,PS3
Pro Yakyuu Netsu Star 2006,2006,Sports,PS2
The History Channel: Civil War - A Nation Divided,2006,Shooter,X360
Zetta Hero Project: Unlosing Ranger vs. Darkdeath Evilman,2010,Role-Playing,PSP
Cyber Sled,1995,Action,PS
Puyo Puyo!! 20th Anniversary,2011,Puzzle,DS
Famista Returns,2015,Sports,3DS
Bust-A-Move Deluxe,2006,Puzzle,PSP
I Spy: Universe,2010,Puzzle,DS
Shining Soul,2002,Role-Playing,GBA
Littlest Pet Shop: Spring,2009,Simulation,DS
The Amazing Race,2010,Misc,Wii
Alvin and the Chipmunks,2007,Misc,DS
Far Cry: Primal,2016,Action,PC
Need for Speed Underground 2,2005,Racing,DS
Dead Rising 2,2010,Action,PC
Let's Cheer,2011,Misc,X360
Happy Feet,2006,Action,Wii
In the Hunt,1995,Shooter,PS
Daytona USA Championship Circuit Edition,1995,Racing,SAT
Major League Baseball 2K8,2008,Sports,Wii
Marvel vs. Capcom 2: New Age of Heroes,2002,Fighting,XB
SNK vs. Capcom: The Match of the Millennium,2006,Fighting,PS2
BlazBlue: Chrono Phantasma Extend,2015,Action,PS4
Alone in the Dark: Inferno,2008,Adventure,PS3
Rogue Warrior,2009,Shooter,PS3
Singstar: Ultimate Party,2014,Misc,PS3
The X-Factor,2010,Misc,PS3
Fear Factor: Unleashed,2004,Action,GBA
Avatar: The Last Airbender - The Burning Earth,2007,Action,X360
Vampire Moon: The Mystery of the Hidden Sun,2010,Adventure,DS
Paws & Claws: Pet Vet 2,2007,Simulation,DS
G.I. Joe: The Rise of Cobra,2009,Action,DS
Football Manager 2014,2013,Sports,PSV
BIT.TRIP SAGA,2011,Misc,3DS
Touch My Katamari,2011,Puzzle,PSV
MotoGP '06,2006,Racing,X360
Houshinengi,1998,Strategy,PS
7th Dragon,2009,Role-Playing,DS
Pet Pals: Animal Doctor,2008,Simulation,Wii
LEGO Island Xtreme Stunts,2002,Racing,GBA
Cruise Ship Vacation Games,2009,Puzzle,Wii
Yu-Gi-Oh! GX: Tag Force,2006,Strategy,PSP
Gourmet Chef: Cook Your Way to Fame,2008,Misc,DS
Learn Math,2009,Puzzle,DS
Nitrobike,2008,Racing,Wii
Magnetica,2006,Puzzle,DS
World Soccer Winning Eleven 9 Bonus Pack,2006,Sports,PS2
UEFA Euro 2004: Portugal,2004,Sports,PS2
Hot Wheels: World Race,2003,Racing,GBA
MLB 14: The Show,2014,Sports,PSV
Dragon Age Origins: Awakening,2010,Role-Playing,PC
Scene It? Bright Lights! Big Screen!,2009,Misc,X360
NBA Jam,2003,Sports,XB
Shining Resonance,2014,Role-Playing,PS3
World Tour Soccer 2002,2001,Sports,PS2
Interactive Sampler Disc 6,1997,Misc,PS
Let's Play Ballerina,2010,Sports,DS
Wild Earth: African Safari,2008,Simulation,Wii
Apex,2003,Racing,XB
Kamen Rider Battle: Ganbaride,2010,Strategy,DS
Tomb Raider: The Prophecy,2002,Action,GBA
Vampire Night,2001,Shooter,PS2
Kororinpa: Marble Mania,2006,Puzzle,Wii
Open Season,2006,Platform,DS
Guilty Gear,1998,Fighting,PS
Battlefield: Hardline,2015,Shooter,PC
Game Party: Champions,2012,Action,WiiU
Divinity II: The Dragon Knight Saga,2010,Role-Playing,X360
World Championship Poker 2: Featuring Howard Lederer,2005,Misc,PSP
Mary-Kate and Ashley: Crush Course,2001,Action,PS
NHL Breakaway 98,1996,Sports,PS
Top Shot Arcade,2011,Shooter,Wii
Imagine: Fashion Stylist,2010,Simulation,DS
Pro Evolution Soccer 2015,2014,Sports,XOne
Red Orchestra 2: Heroes of Stalingrad,2011,Shooter,PC
Tiger Woods PGA Tour 2005,2004,Sports,GC
Deepak Chopra's Leela,2011,Misc,Wii
Tom Clancy's Ghost Recon,2010,Shooter,Wii
007: Quantum of Solace,2008,Action,DS
Salt Lake 2002,2002,Sports,PS2
ESPN MLB Baseball,2004,Sports,XB
NCIS,2011,Adventure,Wii
Little League World Series Baseball 2009,2009,Sports,DS
Gladius,2003,Strategy,XB
Legends of Wrestling,2002,Fighting,XB
Queen's Gate: Spiral Chaos,2011,Role-Playing,PSP
Nayuta no Kiseki,2012,Action,PSP
Back At The Barnyard: Slop Bucket Games,2008,Sports,DS
Quick Yoga Training,2008,Misc,DS
Fashion Studio: Paris Collection,2009,Misc,DS
Legendary,2008,Shooter,PS3
Spy Hunter 2,2003,Racing,XB
Peppa Pig: Fun and Games,2010,Misc,Wii
Backyard Soccer,2001,Sports,PS
Final Fantasy XI: Rise of the Zilart,2003,Role-Playing,PS2
James Bond 007: Nightfire,2003,Shooter,GBA
Nobunaga no Yabou: Tendou,2010,Strategy,PS3
Medalot 7,2012,Action,3DS
Bio FREAKS,1998,Action,PS
Castlevania Chronicles,2001,Platform,PS
Suzumiya Haruhi no Tomadoi,2008,Adventure,PS2
MLB Power Pros 2008,2008,Sports,Wii
NHL 2K8,2007,Sports,X360
Dokapon Kingdom,2008,Role-Playing,Wii
Bratz,2002,Platform,GBA
Go Play: Circus Star,2009,Action,Wii
King Arthur,2004,Action,PS2
Winter Stars,2011,Sports,Wii
Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 1: CR Shinseiki Evangelion,2005,Misc,PS2
The Guy Game,2004,Misc,PS2
Rurouni Kenshin: Enjou! Kyoto Rinne,2006,Action,PS2
Blade II,2002,Action,XB
Suikoden: Tsumugareshi Hyakunen no Toki,2012,Role-Playing,PSP
Baseball Advance,2002,Sports,GBA
Shonen Jump's One Piece: Grand Battle,2005,Fighting,PS2
Retro Atari Classics,2005,Misc,DS
NHL 2K9,2008,Sports,PS3
Pro Yaky? Spirits 6,2009,Sports,PS2
Freddi Fish: ABC under the sea,2008,Misc,DS
Puzzle Kingdoms,2009,Puzzle,DS
Shovel Knight,2015,Platform,3DS
Hyperdimension Idol Neptunia PP,2013,Misc,PSV
Paperboy / Rampage,2005,Misc,GBA
Shiren the Wanderer 4 - God's Eye and the Demon's Navel,2010,Role-Playing,DS
Ben 10 Galactic Racing,2011,Racing,3DS
Sentou Kokka Air Land Battle,1995,Strategy,PS
NTRA Breeders' Cup World Thoroughbred Championships,2005,Simulation,PS2
Tak 2: The Staff of Dreams,2004,Platform,XB
Hulk Hogan's Main Event,2011,Fighting,X360
Transformers: Devastation,2015,Action,XOne
Euro Truck Simulator 2,2012,Action,PC
DmC: Devil May Cry,2015,Action,XOne
WipeOut 3 The Game,2012,Action,WiiU
Ys: The Ark of Napishtim,2005,Role-Playing,PS2
Peter Jackson's King Kong: The Official Game of the Movie,2005,Action,DS
Brain Assist,2007,Misc,DS
Azure Dreams,1997,Role-Playing,PS
Rumble Roses XX,2006,Fighting,X360
Space Camp,2009,Action,Wii
SingStar Latino,2007,Misc,PS2
Bakugan: Battle Trainer,2010,Action,DS
Phantom Brave: We Meet Again,2009,Role-Playing,Wii
Monster Rancher DS,2008,Role-Playing,DS
Kurt Warner's Arena Football Unleashed,2000,Sports,PS
Suite PreCure: Melody Collection,2011,Misc,DS
Shin Megami Tensei: Devil Summoner 2 - Raidou Kuzunoha vs. King Abaddon,2008,Role-Playing,PS2
NHL 2K9,2008,Sports,PS2
Venetica,2010,Role-Playing,X360
Disney's Kim Possible: Kimmunicator,2005,Platform,DS
James Bond 007: Legends,2012,Shooter,WiiU
Rogue Ops,2003,Action,XB
NBA Hoopz,2001,Sports,PS
Rugby 15,2015,Sports,PS3
MLB 11: The Show,2011,Sports,PS2
Castrol Honda Superbike Racing,1998,Racing,PS
History Civil War: Secret Missions,2008,Shooter,X360
Army Men: Green Rogue,2001,Action,PS2
My Spanish Coach,2008,Misc,PSP
Chessmaster,2004,Misc,XB
Over the Hedge: Hammy Goes Nuts!,2006,Platform,DS
Fatal Inertia,2007,Racing,X360
Superman: The Man of Steel,2002,Action,XB
Ken to Mahou to Gakuen Mono. 3,2010,Role-Playing,PSP
Greg Hastings Paintball 2,2010,Shooter,Wii
The Flintstones: Bedrock Bowling,2000,Sports,PS
Teenage Mutant Ninja Turtles: Danger of the Ooze,2014,Adventure,3DS
NHL 2003,2002,Sports,GC
Chicken Run,2000,Adventure,PS
Scene It? Bright Lights! Big Screen!,2009,Misc,PS3
My Baby: First Steps,2009,Simulation,Wii
Pro Baseball Spirits 2015,2015,Action,PSV
Shining Force III,1997,Strategy,SAT
Jikkyou Powerful Pro Yakyuu 2011 Ketteiban,2011,Sports,PSP
Tales of the Heroes: Twin Brave,2012,Role-Playing,PSP
WWE Survivor Series,2004,Fighting,GBA
Kouchuu Ouja Mushi King: Greatest Champion e no Michi DS 2,2006,Action,DS
Super Robot Wars BX,2015,Action,3DS
Persona 4: Arena,2012,Fighting,X360
Tomb Raider: Legend,2006,Action,XB
Nagano Winter Olympics '98,1997,Sports,PS
Destroy All Humans! Path of the Furon,2008,Action,X360
Winning Post 5,2001,Sports,PS2
Star Wars: Lethal Alliance,2006,Action,PSP
Midnight Mysteries: The Edgar Allan Poe Conspiracy,2010,Adventure,DS
All Star Cheer Squad 2,2009,Sports,Wii
Frogger Beyond,2002,Platform,GC
RPG Maker II,2002,Role-Playing,PS2
Resident Evil: Revelations 2,2015,Action,PSV
SpongeBob's Surf & Skate Roadtrip,2011,Action,DS
Destruction Derby Arenas,2004,Racing,PS2
Cabela's Dangerous Hunts 2009,2008,Sports,X360
The Unholy War,1998,Strategy,PS
Chuck E. Cheese's Game Room,2010,Misc,DS
Wantame Music Channel: Doko Demo Style,2007,Misc,DS
Disney's Winnie the Pooh's Rumbly Tumbly Adventure,2005,Platform,GBA
Shaman King: Power of Spirit,2004,Adventure,PS2
Eat Lead: The Return of Matt Hazard,2009,Shooter,PS3
Attack on Titan (KOEI),2016,Action,PSV
Soccer Tsuku DS: World Challenge 2010,2010,Sports,DS
Family Fortunes,2009,Misc,Wii
Megamind: The Blue Defender,2010,Adventure,PSP
Contra III: The Alien Wars,1992,Shooter,SNES
Dead to Rights: Reckoning,2005,Shooter,PSP
The BIGS 2,2009,Sports,PS3
Slime MoriMori Dragon Quest 3: Taikaizoku to Shippo Dan,2011,Role-Playing,3DS
Amagami,2009,Adventure,PS2
Diablo II,2000,Role-Playing,PC
How to Train Your Dragon 2,2014,Adventure,PS3
NBA 08,2007,Sports,PS3
The Smurfs 2,2013,Platform,X360
NeverDead,2012,Shooter,PS3
No Fear Downhill Mountain Biking,1998,Sports,PS
Fire ProWrestling,2001,Fighting,GBA
Eternal Poison (JP sales),2008,Role-Playing,PS2
Mission: Impossible - Operation Surma,2003,Platform,XB
Naruto Shippuden: Kizuna Drive,2010,Action,PSP
The IdolM@ster: One for All,2014,Misc,PS3
MX 2002 Featuring Ricky Carmichael,2001,Racing,XB
Indianapolis 500 Legends,2007,Racing,Wii
Romance of the Three Kingdoms IV: Wall of Fire,1995,Strategy,PS
Illusion of Gaia,1993,Role-Playing,SNES
Steel Battalion: Heavy Armor,2012,Misc,X360
Academy of Champions: Soccer,2009,Sports,Wii
Mega Man Anniversary Collection,2005,Platform,XB
Disney Princess: Enchanting Storybooks,2011,Misc,DS
Sally's Salon,2008,Simulation,DS
The Oregon Trail,2011,Simulation,3DS
Disruptor,1995,Shooter,PS
NBA Ballers: Chosen One,2008,Sports,PS3
Lovely Lisa and Friends,2010,Simulation,DS
Hasbro Family Fun Pack,2015,Misc,XOne
Shrek Smash n' Crash Racing,2006,Racing,GC
Under Night In-Birth,2014,Fighting,PS3
Drakengard 2,2005,Role-Playing,PS2
Grand Knights History,2011,Role-Playing,PSP
Harvest Moon DS (jp sales),2005,Simulation,DS
Summon Night: Twin Age,2007,Role-Playing,DS
Sin and Punishment,2000,Shooter,N64
NBA Jam 2000,1999,Sports,N64
